date,feature_date,target_date,ticker,prev_close,target_ranking,target_gap,target_intraday,ticker_name,evaluation_date,train_start_date,train_end_date,rolling_train_days,ranking_score,pred_gap,pred_intraday,expected_return,pred_open_price,pred_close_price,AI Score,AI Rank,AI Percentile,rank
2026-02-02,2026-01-30,2026-02-02,006800,42565.0,-0.06315047574298127,0.008175731234582484,-0.07074779204436887,미래에셋증권,2026-02-02,2025-01-20,2026-01-29,250,0.013997623172151613,0.009976109032399174,0.011748179140430881,0.021724288172830057,42989.633080964064,43494.68299158062,43.0,10 / 348,Top 3%,10
2026-02-03,2026-02-02,2026-02-03,032820,8770.0,0.04561003420752563,0.007981755986316896,0.03733031674208154,우리기술,2026-02-03,2025-01-21,2026-01-30,250,0.008278585634078425,0.014073007197506874,0.004572268570957868,0.018645275768464743,8893.420273122134,8934.08337912525,100.0,1 / 348,Top 1%,1
2026-02-03,2026-02-02,2026-02-03,125490,22300.0,0.006726457399103047,0.03363228699551568,-0.026030368763557465,한라캐스트,2026-02-03,2025-01-21,2026-01-30,250,0.007372716443685028,0.0020650074074036167,-0.010168411344749955,-0.008103403937346338,22346.0496651851,22118.825840259284,96.9,2 / 348,Top 1%,2
2026-02-03,2026-02-02,2026-02-03,043260,16840.0,0.16330166270783852,0.030878859857482288,0.12845622119815658,성호전자,2026-02-03,2025-01-21,2026-01-30,250,0.0066774960086782836,0.0035136653473499843,-0.007207398005310123,-0.003693732657960139,16899.170124449374,16777.371079403023,94.5,3 / 348,Top 1%,3
2026-02-03,2026-02-02,2026-02-03,038500,10920.0,0.2994505494505495,0.06043956043956045,0.22538860103626934,삼표시멘트,2026-02-03,2025-01-21,2026-01-30,250,0.006408257694582623,0.012756180062319971,-0.01590912853138719,-0.0031529484690672183,11059.297486280533,10883.35370110445,93.6,4 / 348,Top 1%,4
2026-02-03,2026-02-02,2026-02-03,048410,10630.0,0.04609595484477902,0.05362182502351831,-0.0071428571428571175,현대바이오,2026-02-03,2025-01-21,2026-01-30,250,0.005973420786738954,0.0051249732205824634,-0.004026208281564476,0.0010987649390179878,10684.478465334792,10641.460529653463,92.1,5 / 348,Top 1%,5
2026-02-03,2026-02-02,2026-02-03,056080,32300.0,0.01393188854489158,0.030959752321981338,-0.016516516516516533,유진로봇,2026-02-03,2025-01-21,2026-01-30,250,0.0036323847843417957,0.0045880382217595985,-0.0014445843117892026,0.003143453909970396,32448.193634562835,32401.319483092448,84.0,6 / 348,Top 2%,6
2026-02-03,2026-02-02,2026-02-03,298380,198300.0,0.01613716591023695,0.0312657589510843,-0.014669926650366705,에이비엘바이오,2026-02-03,2025-01-21,2026-01-30,250,0.0008882844862067358,0.0075365948376419035,-0.006745729937643595,0.0007908648999983081,199794.50675630436,198446.7469707016,74.5,7 / 348,Top 2%,7
2026-02-03,2026-02-02,2026-02-03,090710,14380.0,0.018776077885952702,0.032684283727399066,-0.013468013468013518,휴림로봇,2026-02-03,2025-01-21,2026-01-30,250,9.702767579167173e-05,0.012537820559031175,-0.012845186950626539,-0.00030736639159536366,14560.293859638869,14373.264162955747,71.8,8 / 348,Top 2%,8
2026-02-03,2026-02-02,2026-02-03,457190,103600.0,0.037644787644787625,0.03571428571428581,0.0018639328984155767,이수스페셜티케미컬,2026-02-03,2025-01-21,2026-01-30,250,-0.00029542557160623867,0.0012941144889439047,-0.0030223439607867724,-0.0017282294718428677,103734.0702610546,103420.55022027326,70.4,9 / 348,Top 3%,9
2026-02-03,2026-02-02,2026-02-03,124500,47250.0,0.07513227513227516,0.05714285714285716,0.017017017017016967,아이티센글로벌,2026-02-03,2025-01-21,2026-01-30,250,-0.00033719866484289144,-0.0009872146237401,-0.0031591947212193682,-0.004146409344959468,47203.35410902828,47054.22952190319,70.3,10 / 348,Top 3%,10
